lat_cell,lon_cell,erc,fm100,fm1000,tmmx,vpd,vs
32.6,-93.8,31.249229,14.8535,16.849114,298.670975,1.129621,3.839779
32.6,-93.7,31.170113,14.878763,16.883252,298.644335,1.126614,3.828931
32.6,-93.6,30.147305,15.134212,17.169579,298.64717,1.108437,3.859476
32.6,-93.5,29.16445,15.398879,17.429725,298.64918,1.087809,3.908948
32.6,-93.4,28.409418,15.618444,17.673933,298.729653,1.084869,3.9379
32.6,-93.3,27.564226,15.888587,17.963805,298.726118,1.065106,3.912344
32.6,-93.2,26.450603,16.165378,18.300401,298.492558,1.01557,3.874248
32.6,-93.1,25.959632,16.29475,18.441528,298.431478,0.996298,3.886303
32.6,-93.0,25.562645,16.410132,18.552069,298.236575,0.968791,3.948398
32.6,-92.9,25.572456,16.388267,18.54353,298.240541,0.97112,4.021924
32.6,-92.8,25.646942,16.297732,18.489752,298.465141,0.993482,4.092203
32.6,-92.7,25.950481,16.219243,18.391657,298.523966,1.001594,3.963869
32.6,-92.6,26.067548,16.185468,18.344745,298.505165,1.005531,3.799675
32.6,-92.5,26.008781,16.191586,18.35249,298.496434,1.009267,3.667781
32.6,-92.4,25.841982,16.23691,18.415342,298.516152,1.011125,3.603657
32.6,-92.3,25.616777,16.26613,18.46455,298.495908,1.007223,3.614295
32.6,-92.2,25.961677,16.136594,18.321852,298.508089,1.010046,3.634191
32.6,-92.1,26.268758,16.048676,18.202733,298.488269,1.012696,3.641097
32.6,-92.0,26.297736,16.029712,18.198033,298.44772,1.011346,3.63859
32.6,-91.9,25.838444,16.138802,18.333232,298.353639,1.001288,3.633718
32.6,-91.8,25.39819,16.250906,18.4788,298.198668,0.983811,3.629548
32.6,-91.7,25.343875,16.239366,18.477755,298.1127,0.977908,3.628321
32.6,-91.6,25.768271,16.112058,18.311176,298.198889,0.991709,3.632432
32.6,-91.5,25.983499,16.031266,18.233384,298.23885,0.997966,3.639143
32.6,-91.4,25.854522,16.04285,18.282774,298.203726,0.994622,3.64542
32.6,-91.3,25.642491,16.047215,18.342764,298.132128,0.987198,3.656624
32.6,-91.2,25.538551,16.07214,18.38642,298.099872,0.980903,3.667889
32.6,-91.1,25.598285,16.068745,18.357832,298.025353,0.973185,3.685321
32.6,-91.0,25.612475,16.057989,18.346142,297.96225,0.968313,3.720246
32.6,-90.9,25.611121,16.043839,18.350965,297.979562,0.969657,3.760837
32.6,-90.8,25.694068,16.02324,18.331533,298.05395,0.975723,3.823129
32.6,-90.7,25.78119,16.006273,18.310477,298.121867,0.979435,3.865567
32.6,-90.6,25.762459,16.022944,18.304442,298.245901,0.980335,3.899421
32.6,-90.5,25.595707,16.085963,18.364399,298.203482,0.974911,3.942158
32.6,-90.4,25.446133,16.133758,18.405679,298.07953,0.9662,3.96802
32.6,-90.3,25.391782,16.163154,18.428788,298.04783,0.961274,3.947786
32.6,-90.2,25.205798,16.248086,18.496424,298.051085,0.953079,3.935071
32.6,-90.1,24.776108,16.391435,18.6519,298.080707,0.952163,3.920627
32.6,-90.0,24.427734,16.477253,18.759232,298.0659,0.944442,3.856946
32.6,-89.9,24.377035,16.483748,18.772462,298.064753,0.940461,3.784045
32.6,-89.8,24.144244,16.529294,18.813004,298.059424,0.934711,3.720922
32.6,-89.7,23.981337,16.565051,18.868263,298.028725,0.928986,3.694552
32.6,-89.6,24.009194,16.569065,18.881355,297.999111,0.9286,3.70285
32.6,-89.5,24.082218,16.552529,18.876735,298.032783,0.935054,3.724661
32.6,-89.4,23.925654,16.576159,18.895789,298.025243,0.929816,3.738929
32.6,-89.3,23.999341,16.54456,18.844866,297.993039,0.928875,3.725001
32.6,-89.2,23.833318,16.592812,18.913098,297.899561,0.913264,3.696248
32.6,-89.1,23.702286,16.604149,18.948579,297.826239,0.901628,3.662172
32.6,-89.0,23.84267,16.560108,18.901252,297.883321,0.913464,3.555338
32.6,-88.9,24.298894,16.458986,18.738071,297.960762,0.92199,3.439358
32.6,-88.8,24.947823,16.293743,18.528473,298.10591,0.943948,3.352431
32.6,-88.7,25.181472,16.164589,18.459813,298.166578,0.966549,3.338614
32.6,-88.6,25.826374,15.951477,18.250668,298.243037,0.988452,3.464973
32.6,-88.5,25.330459,16.083672,18.419191,298.220539,0.974169,3.623521
32.6,-88.4,24.687695,16.262091,18.605687,298.177598,0.958789,3.712814
32.6,-88.3,24.266733,16.406669,18.754704,298.186321,0.948403,3.669068
32.6,-88.2,23.852381,16.549127,18.926748,298.214984,0.943011,3.526532
32.6,-88.1,24.145822,16.48931,18.81582,298.132726,0.937801,3.389632
32.6,-88.0,24.400973,16.415354,18.719506,297.992243,0.93594,3.315685
32.6,-87.9,24.502408,16.398068,18.722666,297.960542,0.939989,3.293415
32.6,-87.8,24.721243,16.325653,18.646492,298.047593,0.943023,3.285686
32.6,-87.7,25.131668,16.196521,18.489872,298.092822,0.945284,3.283777
32.6,-87.6,25.635951,16.038188,18.308024,298.157152,0.94751,3.287507
32.6,-87.5,25.432414,16.093824,18.385869,298.13673,0.948842,3.310418
32.6,-87.4,25.154595,16.174914,18.472029,298.085261,0.952376,3.344642
32.6,-87.3,24.965588,16.256035,18.527854,298.05228,0.949788,3.40544
32.6,-87.2,24.917012,16.285117,18.540153,298.155549,0.947076,3.451472
32.6,-87.1,24.827025,16.291638,18.578078,298.03167,0.939771,3.499349
32.6,-87.0,24.456277,16.367971,18.706975,297.920831,0.928001,3.514094
32.6,-86.9,24.231426,16.450079,18.79766,297.991114,0.92591,3.503391
32.6,-86.8,23.812041,16.574413,18.923483,297.967959,0.914804,3.483124
32.6,-86.7,24.03235,16.537195,18.833882,297.976043,0.918873,3.488201
32.6,-86.6,23.804534,16.571289,18.931361,297.847907,0.908818,3.47391
32.6,-86.5,23.899379,16.513553,18.899984,297.782402,0.908563,3.438438
32.6,-86.4,24.354309,16.393377,18.754183,297.996685,0.933028,3.403444
32.6,-86.3,25.144296,16.251428,18.534165,298.384179,0.96078,3.36518
32.6,-86.2,25.042345,16.272518,18.57081,298.281441,0.950118,3.331756
32.6,-86.1,24.276897,16.445711,18.827165,297.989644,0.923556,3.314447
32.6,-86.0,23.903302,16.570131,18.934411,297.788691,0.901458,3.312853
32.6,-85.9,23.892838,16.585312,18.936524,297.715685,0.898074,3.31809
32.6,-85.8,24.532875,16.425911,18.734329,297.722287,0.913905,3.320297
32.6,-85.7,25.44553,16.145744,18.44381,297.841639,0.940058,3.314585
32.6,-85.6,26.835177,15.676669,18.001943,297.756386,0.966727,3.263441
32.6,-85.5,28.725209,15.120296,17.459968,297.585644,0.988201,3.187635
32.6,-85.4,28.778439,15.097173,17.454456,297.520109,0.987637,3.126285
32.6,-85.3,27.108288,15.625543,17.958831,297.649512,0.965994,3.096125
32.6,-85.2,26.600392,15.834973,18.129802,297.860374,0.964944,3.201037
32.6,-85.1,26.675978,15.772401,18.094236,298.180958,0.990712,3.409207
32.6,-85.0,27.445699,15.528377,17.806749,298.295483,1.00942,3.610853
32.6,-84.9,27.440396,15.530045,17.82306,298.105058,0.99586,3.713354
32.6,-84.8,26.514865,15.810169,18.100901,298.076779,0.968887,3.678434
32.6,-84.7,25.78243,16.056373,18.327685,298.16315,0.948613,3.652916
32.6,-84.6,25.129045,16.2499,18.553077,298.101614,0.927739,3.628622
32.6,-84.5,25.03174,16.261559,18.579438,298.011885,0.918973,3.570382
32.6,-84.4,25.414878,16.132101,18.473876,298.081362,0.93671,3.509546
32.6,-84.3,25.983921,15.957346,18.310318,298.351049,0.974089,3.462727
32.6,-84.2,26.312078,15.90525,18.18257,298.396162,0.979898,3.453416
32.6,-84.1,26.122853,15.965675,18.2395,298.643991,0.990344,3.47763
32.6,-84.0,26.12273,15.96949,18.252798,298.517298,0.983435,3.518707
32.6,-83.9,26.181035,15.958922,18.229918,298.321375,0.977131,3.552068
32.6,-83.8,26.371614,15.901815,18.155163,298.429737,0.98925,3.572392
32.6,-83.7,26.709193,15.803315,18.045347,298.445946,1.001028,3.549425
32.6,-83.6,26.802581,15.794529,18.01009,298.701979,1.016352,3.500814
32.6,-83.5,26.679364,15.842014,18.029063,298.724974,1.008805,3.511344
32.6,-83.4,26.627124,15.872245,18.035642,298.448003,0.989711,3.565657
32.6,-83.3,26.545242,15.934793,18.083582,298.405736,0.982383,3.672648
32.6,-83.2,26.121954,16.036523,18.223136,298.634689,0.990241,3.785652
32.6,-83.1,25.703352,16.1888,18.361598,298.687004,0.985508,3.777026
32.6,-83.0,25.356445,16.317308,18.484466,298.706112,0.982246,3.73307
32.6,-82.9,25.495283,16.316813,18.439209,298.889448,0.997,3.694631
32.6,-82.8,25.604045,16.213171,18.360977,298.860495,0.998653,3.63964
32.6,-82.7,25.581905,16.166311,18.377719,298.729204,0.99089,3.616669
32.6,-82.6,25.64127,16.1257,18.366296,298.86003,1.001214,3.649821
32.6,-82.5,25.988781,16.000894,18.246842,298.964492,1.014313,3.724629
32.6,-82.4,26.549561,15.861412,18.064565,299.004322,1.019832,3.79319
32.6,-82.3,26.315699,15.930005,18.126925,299.009834,1.010745,3.852228
32.6,-82.2,25.727468,16.090886,18.299891,298.95006,0.993018,3.893116
32.6,-82.1,25.390865,16.219975,18.402128,298.917886,0.977311,3.866951
32.6,-82.0,24.672578,16.45864,18.631087,298.839677,0.947242,3.795464
32.6,-81.9,24.090624,16.666092,18.829176,298.81442,0.923774,3.723079
32.6,-81.8,23.73826,16.782373,18.985832,298.879441,0.911362,3.641729
32.6,-81.7,23.873018,16.703413,18.932497,298.91272,0.922789,3.600087
32.6,-81.6,24.401378,16.522318,18.750141,298.939795,0.948662,3.602477
32.6,-81.5,24.908958,16.375641,18.609128,298.965049,0.962476,3.634422
32.6,-81.4,24.862491,16.341813,18.623779,298.898565,0.961927,3.658349
32.6,-81.3,24.767138,16.368156,18.645036,298.792798,0.951051,3.639393
32.6,-81.2,24.824281,16.374261,18.601482,298.754391,0.942894,3.619001
32.6,-81.1,23.624891,16.737819,18.970411,298.840806,0.909522,3.578062
32.6,-81.0,23.185624,16.880613,19.154178,298.94207,0.904016,3.473278
32.6,-80.9,24.109258,16.538397,18.871837,298.81654,0.926018,3.385522
32.6,-80.8,25.025473,16.248477,18.569875,298.766934,0.936598,3.423503
32.6,-80.7,25.797325,15.991566,18.276256,298.537023,0.928842,3.620632
32.6,-80.6,25.069353,16.161619,18.463137,298.154413,0.889826,4.008302
32.6,-80.5,24.31922,16.370697,18.665668,297.803066,0.849591,4.355694
32.6,-80.4,23.97189,16.487127,18.736869,297.557832,0.817744,4.51735
32.6,-80.3,23.598101,16.603985,18.850728,297.605681,0.817438,4.425941
32.6,-80.2,23.071277,16.767019,18.990767,297.402278,0.792517,4.173225
32.6,-80.1,22.747858,16.882572,19.060842,297.305378,0.779173,3.900139
32.6,-80.0,22.100275,17.030324,19.259689,297.158361,0.75708,3.904883
32.6,-79.9,22.271257,16.973632,19.19349,297.045134,0.749329,3.998609
32.7,-117.3,35.130308,14.563092,15.250176,294.467698,0.685935,2.750543
32.7,-117.2,36.669761,14.251998,14.955156,294.662472,0.722863,2.700311
32.7,-117.1,36.776045,14.409389,15.16942,295.811624,0.818683,2.756342
32.7,-117.0,37.48477,14.462022,15.281757,297.31813,0.961171,2.872868
32.7,-116.9,38.153848,14.383825,15.301094,298.332967,1.100292,2.973329
32.7,-116.8,42.045818,13.484313,14.499133,298.401237,1.235537,3.099324
32.7,-116.7,47.543795,12.302053,13.367338,297.737544,1.331178,3.332657
32.7,-116.6,50.30242,11.745512,12.804798,296.962391,1.307096,3.825543
32.7,-116.5,48.06004,12.308792,13.334757,296.993263,1.27022,3.837174
32.7,-116.4,47.502857,12.457766,13.485846,296.560567,1.219435,3.446999
32.7,-116.3,52.896223,11.272668,12.307877,295.208834,1.231848,2.687352
32.7,-116.2,57.630833,10.479891,11.325246,297.104615,1.461009,2.391925
32.7,-116.1,64.257223,9.400577,10.031036,299.586043,1.791835,2.552577
32.7,-116.0,70.908693,8.409934,8.769768,303.358313,2.284025,2.904915
32.7,-115.9,72.898892,8.118818,8.419912,304.426258,2.450466,3.199093
32.7,-115.8,72.953535,8.144938,8.411156,304.711661,2.494204,3.299372
32.7,-115.7,73.225393,8.102179,8.362406,304.697527,2.506885,2.761908
32.7,-115.6,72.763144,8.204811,8.460858,304.888719,2.514211,2.431553
32.7,-115.5,72.925079,8.1909,8.432283,304.957812,2.52388,2.387387
32.7,-115.4,73.694587,8.05301,8.297098,304.919414,2.537199,2.459038
32.7,-115.3,74.338901,7.927272,8.165615,304.93631,2.556328,2.536157
32.7,-115.2,75.250621,7.70883,7.938215,304.903402,2.576892,2.631274
32.7,-115.1,76.596418,7.518731,7.746594,304.864911,2.591887,2.631746
32.7,-115.0,77.173476,7.42519,7.695464,304.864059,2.599892,2.59724
32.7,-114.9,77.502181,7.317637,7.59911,304.814223,2.606985,2.566139
32.7,-114.8,78.622507,7.172796,7.451104,304.773368,2.61607,2.535106
32.7,-114.7,79.278887,7.050674,7.332931,304.829229,2.636185,2.529776
32.7,-114.6,80.904168,6.792459,7.077919,304.901735,2.689576,2.601984
32.7,-114.5,80.711817,6.821133,7.114122,304.858657,2.67945,2.684192
32.7,-114.4,79.620678,6.960099,7.262065,304.525294,2.623666,2.727213
32.7,-114.3,78.64149,7.098359,7.408694,304.22034,2.568567,2.714849
32.7,-114.2,76.607133,7.42873,7.76603,304.210102,2.51072,2.689362
32.7,-114.1,75.011784,7.71851,8.056982,304.434885,2.508593,2.630296
32.7,-114.0,75.064837,7.754471,8.053363,304.846089,2.569076,2.592191
32.7,-113.9,75.112491,7.746356,8.036922,304.989747,2.58856,2.583692
32.7,-113.8,77.511514,7.303837,7.592892,305.136036,2.67182,2.581177
32.7,-113.7,78.42269,7.11919,7.425819,304.850482,2.672928,2.503055
32.7,-113.6,78.499713,7.118582,7.421375,305.048905,2.690392,2.422679
32.7,-113.5,78.371172,7.146776,7.445018,304.866636,2.658222,2.385243
32.7,-113.4,78.841715,7.077131,7.383618,304.642038,2.636762,2.391201
32.7,-113.3,78.744262,7.085658,7.397816,304.476536,2.619844,2.455139
32.7,-113.2,77.765063,7.237806,7.558135,304.477979,2.606132,2.536306
32.7,-113.1,77.650221,7.249348,7.571665,304.369353,2.5985,2.665317
32.7,-113.0,77.579877,7.261145,7.595878,304.212611,2.581957,2.821186
32.7,-112.9,77.648841,7.238892,7.576379,304.134905,2.571653,2.949696
32.7,-112.8,77.782549,7.170026,7.531416,303.462137,2.487686,3.065508
32.7,-112.7,78.283552,7.047113,7.432342,302.773823,2.426899,3.022535
32.7,-112.6,78.374102,7.037009,7.426872,302.869118,2.41822,2.994784
32.7,-112.5,77.774622,7.077386,7.504223,302.441521,2.351003,2.990874
32.7,-112.4,74.032819,7.609923,8.099857,301.15021,2.151128,2.982167
32.7,-112.3,75.1346,7.460759,7.936574,302.142178,2.269235,2.923639
32.7,-112.2,75.136508,7.472575,7.93063,302.721381,2.324131,2.850195
32.7,-112.1,74.719722,7.523089,8.002411,302.50225,2.305527,2.701708
32.7,-112.0,75.927002,7.396115,7.812698,303.331099,2.431352,2.553376
32.7,-111.9,76.351102,7.369854,7.778615,303.538107,2.471271,2.456978
32.7,-111.8,75.955388,7.434421,7.866127,303.513261,2.457961,2.399667
32.7,-111.7,75.406153,7.541866,7.991061,303.539146,2.446785,2.44484
32.7,-111.6,75.315634,7.526065,8.009264,303.678477,2.461793,2.540556
32.7,-111.5,75.718939,7.427294,7.942728,303.749439,2.481097,2.660309
32.7,-111.4,75.599355,7.357916,7.942542,303.19628,2.420377,2.777484
32.7,-111.3,75.566896,7.358888,7.953124,303.394048,2.440288,2.98446
32.7,-111.2,74.296798,7.489972,8.143134,302.772392,2.330139,3.247028
32.7,-111.1,72.806993,7.688515,8.396287,301.740609,2.172929,3.471164
32.7,-111.0,69.621973,8.184318,8.977753,300.35327,1.952778,3.661347
32.7,-110.9,67.485715,8.537349,9.371401,299.342101,1.823645,3.792723
32.7,-110.8,67.709226,8.503296,9.321341,299.363714,1.841824,3.900957
32.7,-110.7,69.551992,8.216205,8.972537,299.956308,1.956619,3.891647
32.7,-110.6,70.254497,8.202307,8.887462,301.596387,2.105205,3.904319
32.7,-110.5,68.942375,8.298073,9.040685,299.186772,1.829364,3.844125
32.7,-110.4,66.377105,8.63539,9.462599,295.605739,1.434796,3.711553
32.7,-110.3,66.602246,8.571721,9.437145,296.595609,1.556308,3.414007
32.7,-110.2,67.095397,8.560186,9.398269,298.427721,1.723042,3.16434
32.7,-110.1,66.637533,8.613223,9.441741,296.763646,1.549138,3.209091
32.7,-110.0,64.221026,8.97234,9.88493,293.786084,1.280266,3.465616
32.7,-109.9,60.852903,9.4124,10.672375,290.244005,1.012185,3.743635
32.7,-109.8,63.494971,8.992587,10.104458,294.160911,1.378504,3.990925
32.7,-109.7,64.880863,9.172304,9.826614,300.299845,1.882979,3.723229
32.7,-109.6,64.333585,9.31136,9.915093,300.485047,1.896686,3.386135
32.7,-109.5,64.521887,9.260578,9.852398,300.336083,1.88081,3.131549
32.7,-109.4,65.057402,9.048726,9.699329,299.188803,1.767224,2.986037
32.7,-109.3,63.74073,9.337935,9.985845,299.367708,1.758248,2.867956
32.7,-109.2,63.131048,9.440843,10.118566,298.712054,1.686173,2.751774
32.7,-109.1,60.160688,10.172109,10.788468,299.782225,1.757385,2.709361
32.7,-109.0,60.22485,10.102154,10.738073,299.329612,1.703215,2.699045
32.7,-108.9,60.435113,9.939717,10.651726,298.587042,1.629958,2.703396
32.7,-108.8,58.427247,10.320758,11.062431,298.469949,1.597311,2.774702
32.7,-108.7,58.363808,10.297068,11.071967,298.189567,1.56213,3.088277
32.7,-108.6,60.638961,9.693763,10.579592,296.223874,1.418903,3.585949
32.7,-108.5,59.38997,9.86419,10.824706,294.942396,1.315907,4.052674
32.7,-108.4,57.198896,10.310401,11.262666,295.351732,1.313189,4.356912
32.7,-108.3,55.733475,10.623675,11.551467,294.860526,1.250839,4.621587
32.7,-108.2,55.023025,10.839171,11.700477,295.351318,1.269359,4.902717
32.7,-108.1,56.295723,10.515775,11.436506,295.157899,1.279038,4.886849
32.7,-108.0,56.713298,10.333813,11.329034,294.868672,1.271375,4.766141
32.7,-107.9,56.515096,10.337814,11.368497,294.844532,1.276194,4.665899
32.7,-107.8,56.089004,10.464391,11.476777,295.373251,1.300382,4.585879
32.7,-107.7,58.708037,9.860517,10.976702,294.723178,1.309942,4.540076
32.7,-107.6,60.484394,9.662828,10.606508,296.287826,1.451434,4.506039
32.7,-107.5,61.49467,9.626084,10.428015,297.504531,1.566528,4.294578
32.7,-107.4,63.695855,9.245859,10.006611,297.836855,1.629867,3.985777
32.7,-107.3,63.102556,9.470487,10.185257,298.668855,1.694133,3.47217
32.7,-107.2,64.110934,9.328646,10.006581,298.889202,1.720456,3.10138
32.7,-107.1,64.759428,9.183512,9.883935,298.703919,1.712105,3.05668
32.7,-107.0,63.319266,9.423778,10.149047,298.546746,1.680272,3.125562
32.7,-106.9,61.117954,9.834888,10.584546,298.392755,1.64046,3.194603
32.7,-106.8,59.853605,10.142829,10.869386,298.406206,1.627394,3.251627
32.7,-106.7,60.685415,9.933241,10.689962,298.023958,1.601858,3.22231
32.7,-106.6,66.981599,8.583155,9.426878,296.556029,1.54636,3.177712
32.7,-106.5,67.386076,8.553446,9.309176,297.731467,1.683199,3.147043
32.7,-106.4,63.047987,9.573243,10.219525,299.320682,1.765063,3.141459
32.7,-106.3,61.653039,9.8492,10.500703,299.29655,1.752002,3.185352
32.7,-106.2,60.809674,10.072592,10.715015,299.334092,1.75262,3.268101
32.7,-106.1,61.083567,10.016898,10.633632,299.193219,1.73467,3.589043
32.7,-106.0,62.169481,9.759503,10.376177,299.015392,1.720111,4.285469
32.7,-105.9,63.199018,9.381122,10.099969,298.076933,1.624568,4.967443
32.7,-105.8,60.083912,9.500489,10.69587,292.764448,1.162063,5.383062
32.7,-105.7,56.655677,10.013409,11.406397,289.96561,0.949747,4.477778
32.7,-105.6,53.279694,10.73523,12.034327,290.143691,0.924711,3.530642
32.7,-105.5,52.777882,11.013342,12.120432,292.231572,1.032635,3.125862
32.7,-105.4,54.626861,10.729987,11.707124,293.427666,1.127013,3.20103
32.7,-105.3,57.652887,10.193127,11.089098,293.787731,1.181548,3.816597
32.7,-105.2,59.793277,9.853648,10.664175,294.703804,1.278169,4.60881
32.7,-105.1,60.201181,9.836774,10.59059,295.677974,1.357526,4.405748
32.7,-105.0,58.642751,10.165193,10.919032,296.477499,1.404356,4.035005
32.7,-104.9,57.759742,10.32888,11.110619,296.878323,1.431353,3.865572
32.7,-104.8,57.253367,10.44346,11.24389,297.276621,1.464371,3.865687
32.7,-104.7,57.18931,10.500772,11.299558,297.742558,1.51126,3.667691
32.7,-104.6,56.981702,10.613832,11.380598,298.218174,1.556868,3.452958
32.7,-104.5,56.43739,10.785988,11.494812,298.643706,1.595366,3.317969
32.7,-104.4,55.62655,10.995281,11.683885,298.881305,1.609661,3.268363
32.7,-104.3,56.216133,10.836121,11.551829,298.982056,1.627729,3.270848
32.7,-104.2,56.944655,10.649198,11.388538,298.790645,1.616794,3.276627
32.7,-104.1,57.417174,10.522269,11.27812,299.080211,1.654262,3.444936
32.7,-104.0,57.634457,10.457237,11.22946,299.263308,1.672247,3.747058
32.7,-103.9,57.926337,10.391532,11.160762,299.214322,1.670333,4.030593
32.7,-103.8,57.598241,10.461388,11.230586,298.992079,1.643432,4.303077
32.7,-103.7,57.039827,10.542853,11.321768,298.828942,1.617841,4.30857
32.7,-103.6,56.812349,10.574703,11.355674,298.441587,1.574615,4.274454
32.7,-103.5,56.298279,10.671558,11.44064,297.959184,1.519303,4.260617
32.7,-103.4,56.438965,10.659837,11.405596,298.064893,1.525424,4.260998
32.7,-103.3,56.692664,10.597506,11.347217,298.090132,1.5339,4.267984
32.7,-103.2,57.094816,10.531494,11.262333,298.13408,1.542476,4.276732
